ulog_timestamp_us,time_from_offboard_s,x_m,y_m,x_ref_m,y_ref_m,outside_corridor_m
146860000,2.6959999999999997,1.4106379747390747,0.9079445153474808,1.5,0.9133333333333331,0.0
146868000,2.7039999999999997,1.4129900932312012,0.9123016148805618,1.5,0.9199999999999997,0.0
146876000,2.7119999999999997,1.4154648780822754,0.9165748506784439,1.5,0.9266666666666664,0.0
146884000,2.7199999999999998,1.4180619716644287,0.9207639247179031,1.5,0.9333333333333331,0.0
146892000,2.7279999999999998,1.420781135559082,0.9248685389757156,1.5,0.9399999999999997,0.0
146900000,2.7359999999999998,1.4236221313476562,0.928888812661171,1.5,0.9466666666666664,0.0
146908000,2.7439999999999998,1.4265750646591187,0.9328135401010513,1.5,0.9533333333333331,0.0
146916000,2.752,1.4296493530273438,0.9366537481546402,1.5,0.9599999999999997,0.0
146924000,2.76,1.4328445196151733,0.940409317612648,1.5,0.9666666666666665,0.0
146932000,2.768,1.4361599683761597,0.9440800696611404,1.5,0.9733333333333332,0.0
146940000,2.776,1.439595103263855,0.9476658850908279,1.5,0.9799999999999998,0.0
146948000,2.784,1.4431495666503906,0.9511667639017105,1.5,0.9866666666666665,0.0
146956000,2.792,1.4468227624893188,0.9545826464891434,1.5,0.9933333333333332,0.0
146964000,2.8,1.4511207342147827,0.9573063403367996,1.5,1.0,0.0
146972000,2.808,1.4555221796035767,0.9599557667970657,1.5075,1.0,0.0
146980000,2.816,1.460031509399414,0.9625324159860611,1.5150000000000001,1.0,0.0
146988000,2.824,1.4646482467651367,0.9650359898805618,1.5225,1.0,0.0
146996000,2.832,1.4693721532821655,0.9674663096666336,1.53,1.0,0.0
147004000,2.84,1.4742026329040527,0.9698230177164078,1.5375,1.0,0.0
147012000,2.848,1.4791392087936401,0.9721059948205948,1.545,1.0,0.0
147020000,2.856,1.4841811656951904,0.9743150025606155,1.5525,1.0,0.0
147028000,2.864,1.4893276691436768,0.9764501005411148,1.56,1.0,0.0
147036000,2.872,1.4945777654647827,0.9785112291574478,1.5675000000000001,1.0,0.0
147044000,2.88,1.4999282360076904,0.9804970771074295,1.5750000000000002,1.0,0.0
147052000,2.888,1.5053811073303223,0.9824093729257584,1.5825,1.0,0.0
147060000,2.896,1.5109350681304932,0.984248474240303,1.59,1.0,0.0
147068000,2.904,1.5165892839431763,0.9860147386789322,1.5975000000000001,1.0,0.0
147076000,2.912,1.5223428010940552,0.9877087026834488,1.605,1.0,0.0
147084000,2.92,1.5281944274902344,0.9893310815095901,1.6125,1.0,0.0
147092000,2.928,1.534837007522583,0.9904523640871048,1.62,1.0,0.0
147100000,2.936,1.5415620803833008,0.9915123134851456,1.6275000000000002,1.0,0.0
147108000,2.944,1.5483683347702026,0.9925115257501602,1.6350000000000002,1.0,0.0
147116000,2.952,1.55524742603302,0.993467703461647,1.6425,1.0,0.0
147124000,2.96,1.5622060298919678,0.9943641573190689,1.6500000000000001,1.0,0.0
147132000,2.968,1.5692425966262817,0.9952017813920975,1.6575000000000002,1.0,0.0
147140000,2.976,1.576356053352356,0.9959814697504044,1.665,1.0,0.0
147148000,2.984,1.5835450887680054,0.9967039972543716,1.6725,1.0,0.0
147156000,2.992,1.5908081531524658,0.9973703175783157,1.6800000000000002,1.0,0.0
147164000,3.0,1.5981439352035522,0.9979815632104874,1.6875000000000002,1.0,0.0
147172000,3.008,1.6055506467819214,0.9985388070344925,1.6950000000000003,1.0,0.0
147180000,3.016,1.6130268573760986,0.9990431219339371,1.7025000000000001,1.0,0.0
147188000,3.024,1.6205708980560303,0.9994958788156509,1.7100000000000002,1.0,0.0
147196000,3.032,1.6281814575195312,0.999897912144661,1.7175000000000002,1.0,0.0
147204000,3.04,1.6358567476272583,1.000250592827797,1.725,1.0,0.0
147212000,3.048,1.6437779664993286,1.0003087669610977,1.7325000000000002,1.0,0.0
147220000,3.056,1.6517590284347534,1.0003231316804886,1.7400000000000002,1.0,0.0
147228000,3.064,1.659798502922058,1.0002949386835098,1.7475000000000003,1.0,0.0
147236000,3.072,1.6678943634033203,1.0002253204584122,1.7550000000000003,1.0,0.0
147244000,3.08,1.6760447025299072,1.0001156479120255,1.7625000000000002,1.0,0.0
147252000,3.088,1.684251070022583,0.999969556927681,1.7700000000000002,1.0,0.0
147260000,3.0959999999999996,1.6925081014633179,0.9997861534357071,1.7774999999999999,1.0,0.0
147268000,3.1039999999999996,1.700813889503479,0.9995669275522232,1.7849999999999997,1.0,0.0
147276000,3.1119999999999997,1.7091662883758545,0.9993134289979935,1.7924999999999998,1.0,0.0
147284000,3.1199999999999997,1.7175631523132324,0.9990270286798477,1.7999999999999998,1.0,0.0
147292000,3.1279999999999997,1.7260023355484009,0.9987093359231949,1.8074999999999999,1.0,0.0
147300000,3.1359999999999997,1.7344818115234375,0.9983616024255753,1.815,1.0,0.0
147308000,3.1439999999999997,1.7429994344711304,0.9979853183031082,1.8224999999999998,1.0,0.0
147316000,3.1519999999999997,1.7515528202056885,0.9975817948579788,1.8299999999999998,1.0,0.0
147324000,3.1599999999999997,1.7601268291473389,0.9971529394388199,1.8375,1.0,0.0
