ulog_timestamp_us,time_from_offboard_s,x_m,y_m,x_ref_m,y_ref_m,outside_corridor_m
486044000,1.888,1.6963533163070679,0.032766230404376984,1.5,0.23999999999999985,0.016353316307067933
486052000,1.896,1.7044912576675415,0.0331706777215004,1.5,0.24666666666666653,0.024491257667541566
486060000,1.904,1.7125049829483032,0.0336720272898674,1.5,0.2533333333333332,0.032504982948303285
486068000,1.912,1.7203940153121948,0.03427056223154068,1.5,0.2599999999999999,0.040394015312194886
486076000,1.92,1.728157877922058,0.03496647626161575,1.5,0.26666666666666655,0.04815787792205817
486084000,1.928,1.7351490259170532,0.03612209111452103,1.5,0.2733333333333332,0.055149025917053285
486092000,1.936,1.7420278787612915,0.03737131506204605,1.5,0.2799999999999999,0.062027878761291566
486100000,1.944,1.7487927675247192,0.0387142077088356,1.5,0.28666666666666657,0.0687927675247193
486108000,1.952,1.7554444074630737,0.0401507243514061,1.5,0.2933333333333332,0.07544440746307379
486116000,1.96,1.761982798576355,0.041680701076984406,1.5,0.29999999999999993,0.08198279857635504
486124000,1.968,1.7684077024459839,0.04330406337976456,1.5,0.3066666666666666,0.08840770244598395
486132000,1.976,1.7747195959091187,0.045020706951618195,1.5,0.31333333333333324,0.09471959590911871
486140000,1.984,1.7809187173843384,0.046830467879772186,1.5,0.31999999999999995,0.10091871738433844
486148000,1.992,1.787004828453064,0.048733241856098175,1.5,0.3266666666666666,0.10700482845306403
486156000,2.0,1.792979121208191,0.050728730857372284,1.5,0.33333333333333326,0.11297912120819098
486164000,2.008,1.7988415956497192,0.05281656235456467,1.5,0.33999999999999997,0.1188415956497193
486172000,2.016,1.8045886754989624,0.054990254342556,1.5,0.3466666666666666,0.12458867549896246
486180000,2.024,1.8102256059646606,0.057255588471889496,1.5,0.3533333333333333,0.1302256059646607
486188000,2.032,1.8157528638839722,0.05961226671934128,1.5,0.36,0.13575286388397223
486196000,2.04,1.8211714029312134,0.06205982714891434,1.5,0.36666666666666664,0.14117140293121344
486204000,2.048,1.8264819383621216,0.06459774821996689,1.5,0.3733333333333333,0.14648193836212164
486212000,2.056,1.8313316106796265,0.06770319491624832,1.5,0.38,0.15133161067962653
486220000,2.064,1.8360804319381714,0.07088907808065414,1.5,0.38666666666666666,0.15608043193817145
486228000,2.072,1.8407293558120728,0.07415508478879929,1.5,0.3933333333333333,0.16072935581207282
486236000,2.08,1.8452788591384888,0.07750090211629868,1.5,0.4,0.16527885913848883
486244000,2.088,1.8497356176376343,0.08093269914388657,1.5,0.4066666666666667,0.16973561763763434
486252000,2.096,1.8540951013565063,0.08444299548864365,1.5,0.41333333333333333,0.1740951013565064
486260000,2.104,1.8583582639694214,0.08803138881921768,1.5,0.42000000000000004,0.17835826396942145
486268000,2.112,1.862526535987854,0.09169713407754898,1.5,0.4266666666666667,0.18252653598785407
486276000,2.12,1.8666001558303833,0.09543970972299576,1.5,0.43333333333333335,0.18660015583038336
486284000,2.128,1.8705805540084839,0.09925853461027145,1.5,0.44000000000000006,0.19058055400848395
486292000,2.136,1.874468207359314,0.10315296798944473,1.5,0.4466666666666667,0.19446820735931403
486300000,2.1439999999999997,1.8782645463943481,0.10712238401174545,1.5,0.45333333333333303,0.1982645463943482
486308000,2.1519999999999997,1.881980299949646,0.11118193715810776,1.5,0.4599999999999997,0.20198029994964606
486316000,2.1599999999999997,1.8856064081192017,0.11531490832567215,1.5,0.46666666666666634,0.20560640811920172
486324000,2.1679999999999997,1.8891431093215942,0.11952058225870132,1.5,0.47333333333333305,0.2091431093215943
486332000,2.1759999999999997,1.8925915956497192,0.12379831820726395,1.5,0.4799999999999997,0.2125915956497193
486340000,2.1839999999999997,1.8953453302383423,0.12887362390756607,1.5,0.48666666666666636,0.21534533023834235
486348000,2.1919999999999997,1.8980225324630737,0.13400454074144363,1.5,0.49333333333333307,0.2180225324630738
486356000,2.1999999999999997,1.9006234407424927,0.13919081538915634,1.5,0.4999999999999997,0.22062344074249274
486364000,2.2079999999999997,1.9031485319137573,0.14443213492631912,1.5,0.5066666666666664,0.2231485319137574
486372000,2.2159999999999997,1.905598521232605,0.14972814172506332,1.5,0.5133333333333331,0.22559852123260504
486380000,2.2239999999999998,1.9079769849777222,0.1550792083144188,1.5,0.5199999999999998,0.22797698497772223
486388000,2.2319999999999998,1.9102813005447388,0.1604839786887169,1.5,0.5266666666666664,0.23028130054473883
486396000,2.2399999999999998,1.9125117063522339,0.1659420058131218,1.5,0.5333333333333331,0.23251170635223395
486404000,2.2479999999999998,1.914669156074524,0.17145290225744247,1.5,0.5399999999999998,0.234669156074524
486412000,2.256,1.916754126548767,0.17701613157987595,1.5,0.5466666666666664,0.23675412654876715
486420000,2.264,1.9187673330307007,0.18263115733861923,1.5,0.5533333333333331,0.23876733303070075
486428000,2.272,1.920709490776062,0.18829744309186935,1.5,0.5599999999999998,0.24070949077606207
486436000,2.28,1.922580361366272,0.19401460140943527,1.5,0.5666666666666664,0.24258036136627203
486444000,2.288,1.924381136894226,0.199782095849514,1.5,0.5733333333333331,0.24438113689422614
486452000,2.296,1.9261265993118286,0.2055697962641716,1.5,0.5799999999999998,0.24612659931182868
486460000,2.304,1.926601767539978,0.21180664747953415,1.5,0.5866666666666664,0.2466017675399781
486468000,2.312,1.9270321130752563,0.21808528155088425,1.5,0.5933333333333332,0.2470321130752564
486476000,2.32,1.9274176359176636,0.2244054600596428,1.5,0.5999999999999999,0.24741763591766364
486484000,2.328,1.9277576208114624,0.23076700419187546,1.5,0.6066666666666665,0.24775762081146246
486492000,2.336,1.928052306175232,0.23716961592435837,1.5,0.6133333333333332,0.248052306175232
486500000,2.344,1.9283019304275513,0.24361296743154526,1.5,0.6199999999999999,0.24830193042755133
486508000,2.352,1.9285062551498413,0.2500966712832451,1.5,0.6266666666666665,0.24850625514984137
486516000,2.36,1.928665280342102,0.2566203102469444,1.5,0.6333333333333332,0.2486652803421021
486524000,2.368,1.92877995967865,0.263183169066906,1.5,0.6399999999999999,0.24877995967864996
486532000,2.376,1.9288495779037476,0.26978548616170883,1.5,0.6466666666666665,0.24884957790374762
486540000,2.384,1.9288746118545532,0.2764269933104515,1.5,0.6533333333333332,0.24887461185455328
486548000,2.392,1.928855061531067,0.2831073924899101,1.5,0.6599999999999999,0.24885506153106696
486556000,2.4,1.9287906885147095,0.28982650488615036,1.5,0.6666666666666665,0.24879068851470953
486564000,2.408,1.9286824464797974,0.29658394306898117,1.5,0.6733333333333332,0.24868244647979743
486572000,2.416,1.9285300970077515,0.30337946861982346,1.5,0.6799999999999999,0.24853009700775153
486580000,2.424,1.92833411693573,0.3102126941084862,1.5,0.6866666666666665,0.24833411693573004
486588000,2.432,1.9273267984390259,0.3171580359339714,1.5,0.6933333333333332,0.24732679843902594
486596000,2.44,1.926291823387146,0.3241404518485069,1.5,0.7,0.24629182338714606
486604000,2.448,1.9252289533615112,0.3311597928404808,1.5,0.7066666666666666,0.2452289533615113
486612000,2.456,1.9241377115249634,0.338215671479702,1.5,0.7133333333333333,0.24413771152496344
486620000,2.464,1.9230185747146606,0.3453075811266899,1.5,0.72,0.2430185747146607
486628000,2.472,1.9218717813491821,0.3524352237582207,1.5,0.7266666666666666,0.2418717813491822
486636000,2.48,1.9206970930099487,0.359598271548748,1.5,0.7333333333333333,0.2406970930099488
486644000,2.488,1.9194949865341187,0.36679642647504807,1.5,0.74,0.23949498653411871
486652000,2.496,1.918265461921692,0.3740292713046074,1.5,0.7466666666666666,0.23826546192169196
486660000,2.504,1.9170087575912476,0.38130100816488266,1.5,0.7533333333333333,0.23700875759124762
486668000,2.512,1.9157248735427856,0.38860636204481125,1.5,0.76,0.2357248735427857
486676000,2.52,1.9144145250320435,0.39594482630491257,1.5,0.7666666666666666,0.23441452503204352
486684000,2.528,1.9130772352218628,0.4033160135149956,1.5,0.7733333333333333,0.23307723522186286
486692000,2.536,1.911713719367981,0.41071950644254684,1.5,0.78,0.23171371936798102
486700000,2.544,1.910324215888977,0.4181549474596977,1.5,0.7866666666666666,0.2303242158889771
486708000,2.552,1.908525824546814,0.4259292408823967,1.5,0.7933333333333333,0.22852582454681403
486716000,2.56,1.9067102670669556,0.4337302967905998,1.5,0.8,0.22671026706695563
486724000,2.568,1.9048775434494019,0.4415576383471489,1.5,0.8066666666666666,0.22487754344940192
486732000,2.576,1.9030343294143677,0.4494049474596977,1.5,0.8133333333333334,0.22303432941436774
486740000,2.584,1.9011746644973755,0.45727866142988205,1.5,0.8200000000000001,0.22117466449737555
486748000,2.592,1.8992985486984253,0.4651784226298332,1.5,0.8266666666666667,0.21929854869842536
486756000,2.6,1.8974064588546753,0.4731040522456169,1.5,0.8333333333333334,0.21740645885467536
486764000,2.608,1.8954988718032837,0.4810553714632988,1.5,0.8400000000000001,0.21549887180328375
486772000,2.616,1.8935753107070923,0.489032082259655,1.5,0.8466666666666667,0.21357531070709235
486780000,2.6239999999999997,1.8916367292404175,0.4970340058207512,1.5,0.853333333333333,0.21163672924041754
486788000,2.6319999999999997,1.8896833658218384,0.5050608441233635,1.5,0.8599999999999997,0.20968336582183844
486796000,2.6399999999999997,1.887715220451355,0.5131123587489128,1.5,0.8666666666666664,0.20771522045135504
486804000,2.6479999999999997,1.8857272863388062,0.5211954638361931,1.5,0.8733333333333331,0.20572728633880621
486812000,2.6559999999999997,1.8837252855300903,0.5293021723628044,1.5,0.8799999999999997,0.2037252855300904
486820000,2.6639999999999997,1.8817096948623657,0.5374321267008781,1.5,0.8866666666666664,0.20170969486236578
486828000,2.6719999999999997,1.8796807527542114,0.5455852076411247,1.5,0.8933333333333331,0.1996807527542115
486836000,2.6799999999999997,1.8763009309768677,0.5537286326289177,1.5,0.8999999999999997,0.19630093097686774
486844000,2.6879999999999997,1.8729335069656372,0.561894528567791,1.5,0.9066666666666664,0.19293350696563727
486852000,2.6959999999999997,1.8695780038833618,0.570082537829876,1.5,0.9133333333333331,0.18957800388336188
486860000,2.7039999999999997,1.8662341833114624,0.5782922431826591,1.5,0.9199999999999997,0.18623418331146246
486868000,2.7119999999999997,1.8629158735275269,0.586519293487072,1.5,0.9266666666666664,0.18291587352752692
486876000,2.7199999999999998,1.8596080541610718,0.5947669073939323,1.5,0.9333333333333331,0.17960805416107184
486884000,2.7279999999999998,1.856310486793518,0.6030347272753716,1.5,0.9399999999999997,0.17631048679351813
486892000,2.7359999999999998,1.8530231714248657,0.6113222166895866,1.5,0.9466666666666664,0.17302317142486578
486900000,2.7439999999999998,1.8497453927993774,0.6196289584040642,1.5,0.9533333333333331,0.1697453927993775
486908000,2.752,1.8464769124984741,0.6279546543955803,1.5,0.9599999999999997,0.16647691249847418
486916000,2.76,1.8432179689407349,0.6362990066409111,1.5,0.9666666666666665,0.16321796894073493
486924000,2.768,1.8399678468704224,0.644661657512188,1.5,0.9733333333333332,0.15996784687042243
486932000,2.776,1.8367265462875366,0.6530419513583183,1.5,0.9799999999999998,0.15672654628753668
486940000,2.784,1.8334962129592896,0.6614398881793022,1.5,0.9866666666666665,0.1534962129592896
